contextID,citationID,CLEAN_CITATION_CONTEXT,UTILIZE_LABELS,USAGE_LABELS
71439036,70556269,"follows a certain interesting trend, which itself can be generated automatically by a particular application 26 . in order to address this issue, a multi-resolution indexing scheme has been proposed . this work addresses off-line time series databases, and does not consider how well the proposed scheme extends to a real-time streaming algorithm. continuous queries that run indefinitely, unless a",NOTUTILIZE,MENTION
202201306,239965799,"s it reasonably acceptable for low-pass filtered images. a multiresolution implementation allows satisfaction of the hypothesis of gaussian distribution. hence, the hierarchical structure proposed in was used to implement our algorithm (fig. 3). starting from the highest resolution ultrasonic volume, a multiresolution pyramid is built using the discrete wavelet transform (dwt) approach 26 . text",UTILIZE,USE
38309959,36969995,"atos 13 proposes a method using a combination of existing techniques. these are also the cases of shi 14 and yan 15 applied to some historical documents from the us library of congress. leydier works with colored document images and implements a serialization of the k-means algorithm. some of the above methods, apart from the basic binarization algorithm, have also used pre-processing or po",NOTUTILIZE,MENTION
4508654,4659036,"he case of multiprocessors, where data and cache line sharing between processors represents an additional source of cache misses. we have developed several algorithms to enhance the cache performance . our techniques include (1) changing the instruction execution order to increase a program s locality of reference (this technique is commonly known as blocking), (2) intelligently assigning computat",NOTUTILIZE,MENTION
16800344,17944741,"time for space by using a divide-andconquer technique that may require as many phases as there are processors but eliminates the need for tables containing inter-segment references. herlihy and moss describe a lock-free variant of halstead s algorithm, but it requires multi-versioning which may significantly increase both space and time consumption. endo, taura, and yonezawa 7 implemented a pa",NOTUTILIZE,MENTION
203033862,241158148,"eve optimal results two high resolution parametersestimation algorithms have been applied to the measured data.sto the ula-measurements the 3-d joint unitary esprit andsthe 3-d sage algorithm 2 , 3 , have been applied to estimate time-delays, doppler-shifts, azimuth angles of arrival,sand the complex path weights of the dominant rays. there wassno noticeable difference in the estimated parameters",UTILIZE,USE
39956980,38491846,"ly model the error events in a wireless communication channel, we adopt in this work an extended gilbert model proposed by sanneck et al. in 13 . it is an generalization of the gilbert-elliott model , 9 , one of the most widely adopted wireless channel representation in18 fig. 5. a k-th order loss run-length (lrl) extended gilbert model. the literature. the gilbert-elliott model is a two-state",UTILIZE,EXTEND
19629101,20838430,"resentation, here we assume a semi-honest client (but allow up to t malicious servers); this solution can be extended to address a malicious client at a moderate additional cost using techniques from . our solution builds from the following lemma, which follows immediately from work in instance hiding 5 : lemma 1. 5 consider a system of k servers, and let p be an 5-variate polynomial over a fie",UTILIZE,EXTEND
95395600,90390542,"n, we can construct a model of t that extends m a and falsifies (a). in particular, this opens the way to employ model-theoretic techniques such as forcing to obtain lower bounds to the proof size . this is the general set-up of ajtai",NOTUTILIZE,NOTALGO
16375697,17508241,"e correctness of the whole system. the nelson-oppen method has been widely adopted as the basis for combination algorithms 11 . its bare bones versions are described and proved correct by ringeissen and by tinelli and harandi 15 . we work at the level of abstraction that is close to these works, but our system is extended with implementation-related details. a series of recent papers is devoted",NOTUTILIZE,NOTALGO
65654409,64428422,"s and finding resolutions to these conflicts. the class of policies that we consider is limited to stateless transducers. we are currently extending our approach to deal with state, albeit indirectly . in particular, we accommodate sequence events (like in 29 ), already a part of full pdl 25 . this extension requires generalizing the semantics of policies and monitors to mappings from sequences",NOTUTILIZE,NOTALGO
