contextID,citationID,CONTENTS,LABELS
9997669,9442212," sequence) fluctuates randomly. Since no comparison with the ground truth is reported it is unclear as to how well this algorithm really does. The algorithm developed by Thomas and Oliensis [35] [22] =-=[36]-=- is the only recursive MFSFM algorithm (for general motion) that uses the full covariance matrix with 9n 2 elements. Apart 8 Matthies et. al. [21], [20] also use only n elements to represent the recon",UNK_UNK
16502494,15404661,"rmance degradation. Scheme OD1 OD2 Exponential 6 26 Pareto 39 39 Cello 31 23 Table 9: Percentage execution time degradation for OD algorithms for disk Slowdownlimit 10% 15% 30% 40% PS vs. best OS+ -6 =-=[-17, 3]-=- 7 [-5, 19] 11 [6, 14] 10 [9, 13] PD vs. best OD+ -10 [-20, 3] 9 [-6, 30] 5 [-3, 14] 0 [-2, 3] PS vs. PD 18 [13, 23] 3 [-8, 14] -2 [-6, 3] 3 [-1, 8] Table 10: Relative comparison of energy consumption",UNK_UNK
22621953,21495535,"s tends to be long. Algorithms using string representation (Brazma et al., 1998; Buhler and Tompa, 2001; Chin and Leung, 2005; Lawrence et al., 1993; Li et al. 2002; Liang, 2003; Pesole et al., 1992; =-=Pevzner and Sze, 2000-=-; Price et al., 2003; Rajasekaran et al., 2005; Rigoutsos and Floratos, 1998; Sagot, 1998; Styczynski et al., 2004; Tompa, 1999; Wolfertsteeter, 1996) assume all binding sites are variants of the moti",UNK_UNK
124753221,140743113,"ure, rather than a characterization of its properties. Our semantics, defined in terms of standard Kripke models, can be more easily generalized to richer languages, as we have done here for SHIQ. In =-=[5]-=- the semantics of the logic of defeasible subsumptions is strengthened by a preferential semantics. Furthermore, the authors describe an EXPTIME algorithm in order to compute the rational closure of a",UNK_UNK
120582266,135473638,"g to directly build the suite of states from the suite of observations. This idea is the basis of the proposed diagnosis algorithm. 5 DIAGNOSINGWITH C-GRAPHS According to The timed Observation Theory =-=[8]-=-, the timed observations are provided by a MCA ?(X,?) that assumes the online supervision of a dynamic process Pr(t). Diagnosis is performed starting from a sequence ? = {o(tk)} of timed observations ",UNK_UNK
33523403,33376190,"ynamics where the situation happens to be more complicated. In addition, a simple quantum algorithm is proposed for approximate computation of the coarse-grained Wigner function (the Husimi function) =-=[41,42]-=- and its stability in respect to imperfections is tested on the example of quantum tent map. It is important to note that all quantum operations required for implementation of the quantum tent map hav",UNK_UNK
156176433,175497908," of using LGEM in subgroup analyses. In the actual classification to be described next, the present study used a classical clustering algorithm called the partitioning around medoids (PAM) algorithm (=-=Kaufman & Rousseeuw, 2008-=-). A medoid is the object with the minimum absolute distance to the other members of the cluster (Everitt et al., 2011), so it is the most representative member in the group. The k-means algorithm is ",UNK_UNK
86236712,90096091,"ization grids in order to rapidly advance in simulated time, then \\zooms back in"" to full resolution, in order to accurately smooth out the desired nal result. E. Neural networks M. Skubiszewski [33] =-=[34]-=- has implemented a hardware emulator for binary neural networks, based on the Boltzmann machine model. The Boltzmann machine is a probabilistic algorithm which minimizes quadratic forms over binary va",UNK_UNK
16691578,15584892, CDM. This graph displays the entities and relations as well as other data associated with each Figure 6.5: Visual representation of an ontology as described in the work of Mutton and Golentity. beck =-=[58]-=- 6.5 Semantic Metadata Visualization Mutton and Golbeck [58] use a modified spring embedder algorithm to visualize semantically rich data models as found in RDF and OWL (see Fig. 6.5 for an example). ,UNK_UNK
5698302,5508876,"the hierarchical algorithm to converge. MLE algorithm needed 75 iterations. As can be observed, the hierarchical model produces sharper restorations. The problem of estimating OE has been adressed in =-=[4]-=- using a different framework. Figure 2: From left to right and top to bottom. (a) Blurred (R = 5) and noisy (oe 2 = 25) cameraman image. (b) Restoration with the CLS model. (c) Restoration with the ED",UNK_UNK
11666389,10930035,"e 5.4. Effect of pipelining algorithms on code size and execution time is similar in spirit to loop rerolling [5], which has also been applied to reduce the memory footprint for embedded applications =-=[1]-=-. The wrapped pipeline approach introduces some additional overhead, in the form of the extra loop and the code to update bounds and offsets. To evaluate whether this optimization is necessary, we app",UNK_UNK
90664741,95749013,"ate these two types of multithreadsapplications on-the-fly in trace-driven simulations.s6. RELATED WORKsBecause of the reasons mentioned in Section 1, in thespast few years, memory scheduling studies =-=[1, 8, 9, 10, 11]-=-shave commonly used the trace-driven methodology tosevaluate proposed scheduling algorithms in multi-programsapplications. Since the multi-programs running in multicore systems do not need precise int",UNK_UNK
177677616,204588650,"s seen from Eq. (6.2), where Eci is a linear function of ri and the set of external rates {rj}. I notice that this problem is a special case of the well-known network utilization maximization problem =-=[21, 58, 59]-=- which can be solved using primal-dual based algorithms. However, such algorithms are typically too computationally expensive for resource-constrained sensor nodes. I instead propose a polynomial-time",UNK_UNK
143755369,162800947,"lgorithm and its performance, see [33]. Given the practical efficiency of FTVd, this split and penalty idea has been extended to multichannel image restoration in [36], impulsive noise elimination in =-=[38]-=- and medical reconstruction from partial Fourier coefficients in [39]. More algorithms for TV/L2 problem can be found in [9, 10, 21, 23, 26, 34] and references therein. 1.3. Contributions. The purpose",UNK_UNK
43404933,44555408,"of semidefinite relaxations, very much in the spirit of the moment approach described in [19] for solving polynomial optimization problems (a particular instance of the generalized problem of moments =-=[20]-=-). Moreover, the algorithm is consistent with previous results [29] and [32] as it reduces to a linear program for finite zero-sum games and to a single semidefinite program for univariate infinite ze",UNK_UNK
106104265,116475989,"G) = O(?G log ?G) for any graph G [17]. This proof relies on the Lova?sz Local Lemma, but can be turned into a polynomial time algorithm using standard algorithmic versions of the Lova?sz Local Lemma =-=[4, 28]-=-. Finally, they also prove that dim2(G) = O(?G log ?G). This result, along with Theorem 1 leads to the following theorem. Theorem 3 There is a polynomial time algorithm, that takes as input a UDG and ",UNK_UNK
