contextID,citationID,CLEAN_CITATION_CONTEXT,UTILIZE_LABELS,USAGE_LABELS
9882859,10487311,"pagate iters (s, v total iters) end for figure 8: an algorithm for propagating the information on loop iterations through an hsg. a final sdg. we use a linear-time heuristic algorithm to find a sdg , but we leave out the algorithm because it is not the focus of this paper. 4.4 estimating the mismatch costs the mismatch cost associated with each edge is the main factor in deciding what nodes are",UTILIZE,USE
14254164,15288361,"ntil perceptual aliasing vanishes. the resulting image classifier is finally used to control the system. our approach is primarily motivated by strong positive results of mccallum s u-tree algorithm ( ). in essence, rlvc is an adaptation of u-tree to visual spaces, though the internals of the algorithms are different. the originality of rlvc lies in its exploitation of successful local-appearance f",UTILIZE,EXTEND
8332452,8767675,"gorithm when the vq is replaced by tsvq. in this extension, we use and extend the methods and analysis of 19 . with this extension, we will be able to treat the performance of the wtsvq algorithm of 5 6 , 7 analytically including compression of the wavelet coefficients. acknowledgement: the authors would like to thank the annonymous referee for the careful and constructive suggestions made",NOTUTILIZE,MENTION
74086141,72885714,"ggested by our usage scenarios, we target finding errors at higher level (integration level). mcminn surveyed various approaches towards the use of metaheuristic search techniques in software testing . this survey covers various heuristics, such as genetic algorithms or simulated annealing, and various test techniques, from white box to black box testing. the survey relates to exploring the contro",NOTUTILIZE,MENTION
65869573,64638942,"diagnosis 1 and effective monitoring of therapies in retinopathy 2 . alotof research has been focused on the development of algorithms and strategies for the extraction of the retinal vessel tree , especially with respect to the accuracy required for more precise and repeatable diagnostic methods. among other techniques, active contours have been shown as a flexible tool for vessel extraction,",NOTUTILIZE,MENTION
20055978,21275238,"vinced by a plan for transportation from lille to ottawa which costs less than 1050 euros (the argument a). we have formalized here a protocol to reach a practical agreement. since this paper extends , we can warrant as in 8 that the dialogue are finite and leads to an agreement. 7 related works classicaly, argumentation has been mainly concerned with theoretical reasoning to check beliefs verac",UTILIZE,EXTEND
40264400,38801109,"e chosen an edge detection algorithm described in section v-a for its speed and precision. as will be seen, our edge-detection algorithm consists of smoothing and finding directional derivatives 24 - . search for features in frame a: we refer to an 8 x 8 block as a feature if it contains more than 8 edge pixels. this is done in order to prevent false matches in the next step. to avoid aperture",NOTUTILIZE,NOTALGO
16743137,17885694,"s collections of rules of which the body consists of gsg and the head is a simple condition on the target attribute. the discovery algorithm offers a choice of rule evaluation measures as proposed in of which two (novelty and accuracy) have been selected for our experiments. rules are ranked according to the measure of choice. mutagenesis for our first experiment, we have used the mutagenesis dat",NOTUTILIZE,MENTION
153143270,134626478,ilayer network built on top of the well-known internet2 referencestopology 3 fed by self-similar ip traffic. we use the lightpath bundling aware multilayersplanning algorithm (lba-mpa) presented in for planning the network so that lb assadd adddrop ingressstraffic egressstraffic roadm c on tro l sm gm t.spl an e sw itc hsfa br ic ip router roadmroadm anycast unicast ingressstraffic c on tro l,UTILIZE,USE
86565143,83331748,"on structure nr (note that nr gqp , therefore the set of rules r must contain rp ). procedure splabelling is a particular implementation of findpath. it solves the constrained shortest-path problem using a labeling algorithm 30 . we use the number of hops as a model for latency. a distance label is a tuple d (h, c) associated to a node v where h is the number of hops of the path from the sou",NOTUTILIZE,MENTION
46683507,45864414,"ne day. this makes the approach infeasible to use in an online tool for conducting stability tests after configuration changes, e.g., changes to optimize network performance using traffic engineering . in this paper, we extend the sspp algebraic model described in 7 , and propose algorithms to check ibgp convergence properties in the resulting model. to the best of our knowledge, ours is the firs",NOTUTILIZE,MENTION
